age_group,gender,registration_month,months_since_registration,retained_users,cohort_demographic_size
35-44,Other,2023-03-01 00:00:00.000,16,3,19
35-44,Other,2023-03-01 00:00:00.000,17,3,19
35-44,Other,2023-03-01 00:00:00.000,20,3,19
35-44,Other,2023-04-01 00:00:00.000,5,3,20
35-44,Other,2023-04-01 00:00:00.000,8,3,20
35-44,Other,2023-04-01 00:00:00.000,11,3,20
35-44,Other,2023-04-01 00:00:00.000,14,3,20
35-44,Other,2023-04-01 00:00:00.000,15,3,20
35-44,Other,2023-05-01 00:00:00.000,8,3,18
35-44,Other,2023-05-01 00:00:00.000,11,3,18
35-44,Other,2023-05-01 00:00:00.000,16,3,18
35-44,Other,2023-06-01 00:00:00.000,4,3,26
35-44,Other,2023-06-01 00:00:00.000,5,3,26
35-44,Other,2023-06-01 00:00:00.000,9,3,26
35-44,Other,2023-06-01 00:00:00.000,11,3,26
35-44,Other,2023-06-01 00:00:00.000,12,3,26
35-44,Other,2023-06-01 00:00:00.000,15,3,26
35-44,Other,2023-06-01 00:00:00.000,18,3,26
35-44,Other,2023-07-01 00:00:00.000,1,3,20
35-44,Other,2023-07-01 00:00:00.000,3,3,20
35-44,Other,2023-07-01 00:00:00.000,4,3,20
35-44,Other,2023-07-01 00:00:00.000,5,3,20
35-44,Other,2023-07-01 00:00:00.000,10,3,20
35-44,Other,2023-07-01 00:00:00.000,11,3,20
35-44,Other,2023-07-01 00:00:00.000,16,3,20
35-44,Other,2023-08-01 00:00:00.000,1,3,14
35-44,Other,2023-08-01 00:00:00.000,5,3,14
35-44,Other,2023-08-01 00:00:00.000,12,3,14
35-44,Other,2023-09-01 00:00:00.000,5,3,15
35-44,Other,2023-09-01 00:00:00.000,6,3,15
35-44,Other,2023-09-01 00:00:00.000,9,3,15
35-44,Other,2023-09-01 00:00:00.000,11,3,15
35-44,Other,2023-09-01 00:00:00.000,13,3,15
35-44,Other,2023-11-01 00:00:00.000,12,3,12
35-44,Other,2023-12-01 00:00:00.000,2,3,16
35-44,Other,2023-12-01 00:00:00.000,9,3,16
35-44,Other,2023-12-01 00:00:00.000,12,3,16
35-44,Other,2024-01-01 00:00:00.000,3,3,20
35-44,Other,2024-01-01 00:00:00.000,10,3,20
35-44,Other,2024-02-01 00:00:00.000,9,3,16
35-44,Other,2024-03-01 00:00:00.000,4,3,19
35-44,Other,2024-03-01 00:00:00.000,6,3,19
35-44,Other,2024-03-01 00:00:00.000,7,3,19
35-44,Other,2024-03-01 00:00:00.000,8,3,19
35-44,Other,2024-04-01 00:00:00.000,0,3,12
35-44,Other,2024-04-01 00:00:00.000,1,3,12
35-44,Other,2024-04-01 00:00:00.000,8,3,12
35-44,Other,2024-07-01 00:00:00.000,4,3,18
35-44,Other,2024-07-01 00:00:00.000,5,3,18
35-44,Other,2024-09-01 00:00:00.000,1,3,17
35-44,Other,2024-10-01 00:00:00.000,2,3,17
35-44,Other,2024-11-01 00:00:00.000,1,3,18
45+,Other,2023-01-01 00:00:00.000,3,3,13
45+,Other,2023-01-01 00:00:00.000,9,3,13
45+,Other,2023-01-01 00:00:00.000,11,3,13
45+,Other,2023-02-01 00:00:00.000,20,3,6
45+,Other,2023-03-01 00:00:00.000,10,3,7
45+,Other,2023-04-01 00:00:00.000,1,3,20
45+,Other,2023-04-01 00:00:00.000,2,3,20
45+,Other,2023-04-01 00:00:00.000,8,3,20
45+,Other,2023-04-01 00:00:00.000,10,3,20
45+,Other,2023-04-01 00:00:00.000,13,3,20
45+,Other,2023-04-01 00:00:00.000,17,3,20
45+,Other,2023-06-01 00:00:00.000,5,3,12
45+,Other,2023-06-01 00:00:00.000,13,3,12
45+,Other,2023-06-01 00:00:00.000,14,3,12
45+,Other,2023-06-01 00:00:00.000,15,3,12
45+,Other,2023-07-01 00:00:00.000,3,3,12
45+,Other,2023-07-01 00:00:00.000,8,3,12
45+,Other,2023-07-01 00:00:00.000,16,3,12
45+,Other,2023-08-01 00:00:00.000,2,3,22
45+,Other,2023-08-01 00:00:00.000,5,3,22
45+,Other,2023-08-01 00:00:00.000,8,3,22
45+,Other,2023-08-01 00:00:00.000,12,3,22
45+,Other,2023-08-01 00:00:00.000,15,3,22
45+,Other,2023-09-01 00:00:00.000,7,3,17
45+,Other,2023-09-01 00:00:00.000,14,3,17
45+,Other,2023-10-01 00:00:00.000,3,3,19
45+,Other,2023-10-01 00:00:00.000,9,3,19
45+,Other,2023-10-01 00:00:00.000,12,3,19
45+,Other,2023-11-01 00:00:00.000,2,3,12
45+,Other,2023-11-01 00:00:00.000,3,3,12
45+,Other,2023-11-01 00:00:00.000,6,3,12
45+,Other,2023-11-01 00:00:00.000,12,3,12
45+,Other,2023-12-01 00:00:00.000,8,3,14
45+,Other,2023-12-01 00:00:00.000,11,3,14
45+,Other,2024-01-01 00:00:00.000,1,3,16
45+,Other,2024-01-01 00:00:00.000,5,3,16
45+,Other,2024-02-01 00:00:00.000,5,3,13
45+,Other,2024-02-01 00:00:00.000,8,3,13
45+,Other,2024-03-01 00:00:00.000,9,3,17
45+,Other,2024-04-01 00:00:00.000,5,3,14
45+,Other,2024-04-01 00:00:00.000,6,3,14
45+,Other,2024-05-01 00:00:00.000,6,3,14
,,2023-02-01 00:00:00.000,17,3,7
,,2023-04-01 00:00:00.000,16,3,9
,,2023-08-01 00:00:00.000,9,3,11
,,2023-10-01 00:00:00.000,13,3,6
,,2023-12-01 00:00:00.000,6,3,9
,,2024-11-01 00:00:00.000,1,3,6
18-24,,2023-01-01 00:00:00.000,0,3,22
18-24,,2023-01-01 00:00:00.000,2,3,22
18-24,,2023-01-01 00:00:00.000,4,3,22
18-24,,2023-01-01 00:00:00.000,5,3,22
18-24,,2023-01-01 00:00:00.000,8,3,22
18-24,,2023-01-01 00:00:00.000,11,3,22
18-24,,2023-01-01 00:00:00.000,15,3,22
18-24,,2023-01-01 00:00:00.000,16,3,22
18-24,,2023-01-01 00:00:00.000,17,3,22
18-24,,2023-01-01 00:00:00.000,21,3,22
18-24,,2023-01-01 00:00:00.000,22,3,22
18-24,,2023-02-01 00:00:00.000,1,3,11
18-24,,2023-02-01 00:00:00.000,17,3,11
18-24,,2023-03-01 00:00:00.000,2,3,16
18-24,,2023-03-01 00:00:00.000,4,3,16
18-24,,2023-03-01 00:00:00.000,18,3,16
18-24,,2023-04-01 00:00:00.000,4,3,17
18-24,,2023-04-01 00:00:00.000,10,3,17
18-24,,2023-05-01 00:00:00.000,10,3,18
18-24,,2023-06-01 00:00:00.000,0,3,16
18-24,,2023-06-01 00:00:00.000,2,3,16
18-24,,2023-06-01 00:00:00.000,4,3,16
18-24,,2023-06-01 00:00:00.000,7,3,16
18-24,,2023-06-01 00:00:00.000,10,3,16
18-24,,2023-07-01 00:00:00.000,3,3,18
18-24,,2023-07-01 00:00:00.000,5,3,18
18-24,,2023-07-01 00:00:00.000,8,3,18
18-24,,2023-07-01 00:00:00.000,11,3,18
18-24,,2023-08-01 00:00:00.000,3,3,18
18-24,,2023-08-01 00:00:00.000,12,3,18
18-24,,2023-08-01 00:00:00.000,14,3,18
18-24,,2023-09-01 00:00:00.000,2,3,17
18-24,,2023-09-01 00:00:00.000,5,3,17
18-24,,2023-09-01 00:00:00.000,6,3,17
18-24,,2023-09-01 00:00:00.000,10,3,17
18-24,,2023-10-01 00:00:00.000,0,3,14
18-24,,2023-10-01 00:00:00.000,1,3,14
18-24,,2023-10-01 00:00:00.000,3,3,14
18-24,,2023-11-01 00:00:00.000,1,3,19
18-24,,2023-12-01 00:00:00.000,0,3,16
18-24,,2023-12-01 00:00:00.000,5,3,16
18-24,,2023-12-01 00:00:00.000,11,3,16
18-24,,2024-01-01 00:00:00.000,2,3,13
18-24,,2024-01-01 00:00:00.000,11,3,13
18-24,,2024-02-01 00:00:00.000,2,3,11
18-24,,2024-03-01 00:00:00.000,0,3,15
18-24,,2024-03-01 00:00:00.000,1,3,15
18-24,,2024-03-01 00:00:00.000,5,3,15
18-24,,2024-03-01 00:00:00.000,8,3,15
18-24,,2024-04-01 00:00:00.000,5,3,11
18-24,,2024-05-01 00:00:00.000,2,3,14
18-24,,2024-05-01 00:00:00.000,6,3,14
18-24,,2024-06-01 00:00:00.000,1,3,22
18-24,,2024-06-01 00:00:00.000,2,3,22
18-24,,2024-06-01 00:00:00.000,3,3,22
18-24,,2024-06-01 00:00:00.000,4,3,22
18-24,,2024-07-01 00:00:00.000,1,3,15
18-24,,2024-10-01 00:00:00.000,1,3,11
25-34,,2023-01-01 00:00:00.000,4,3,17
25-34,,2023-01-01 00:00:00.000,5,3,17
25-34,,2023-01-01 00:00:00.000,7,3,17
25-34,,2023-02-01 00:00:00.000,0,3,23
25-34,,2023-02-01 00:00:00.000,7,3,23
25-34,,2023-02-01 00:00:00.000,9,3,23
25-34,,2023-02-01 00:00:00.000,13,3,23
25-34,,2023-02-01 00:00:00.000,18,3,23
25-34,,2023-03-01 00:00:00.000,1,3,19
25-34,,2023-03-01 00:00:00.000,15,3,19
25-34,,2023-03-01 00:00:00.000,17,3,19
25-34,,2023-04-01 00:00:00.000,1,3,15
25-34,,2023-04-01 00:00:00.000,13,3,15
25-34,,2023-04-01 00:00:00.000,19,3,15
25-34,,2023-05-01 00:00:00.000,13,3,23
25-34,,2023-05-01 00:00:00.000,15,3,23
25-34,,2023-05-01 00:00:00.000,16,3,23
25-34,,2023-05-01 00:00:00.000,19,3,23
25-34,,2023-06-01 00:00:00.000,1,3,25
25-34,,2023-06-01 00:00:00.000,3,3,25
25-34,,2023-06-01 00:00:00.000,4,3,25
25-34,,2023-07-01 00:00:00.000,4,3,21
25-34,,2023-07-01 00:00:00.000,7,3,21
25-34,,2023-07-01 00:00:00.000,16,3,21
25-34,,2023-08-01 00:00:00.000,1,3,11
25-34,,2023-09-01 00:00:00.000,3,3,20
25-34,,2023-09-01 00:00:00.000,4,3,20
25-34,,2023-09-01 00:00:00.000,8,3,20
25-34,,2023-09-01 00:00:00.000,9,3,20
25-34,,2023-09-01 00:00:00.000,10,3,20
25-34,,2023-10-01 00:00:00.000,0,3,17
25-34,,2023-10-01 00:00:00.000,8,3,17
25-34,,2023-11-01 00:00:00.000,6,3,25
25-34,,2023-12-01 00:00:00.000,0,3,15
25-34,,2024-01-01 00:00:00.000,9,3,19
25-34,,2024-02-01 00:00:00.000,0,3,20
25-34,,2024-02-01 00:00:00.000,3,3,20
25-34,,2024-02-01 00:00:00.000,7,3,20
25-34,,2024-02-01 00:00:00.000,9,3,20
25-34,,2024-03-01 00:00:00.000,0,3,31
25-34,,2024-03-01 00:00:00.000,1,3,31
25-34,,2024-03-01 00:00:00.000,3,3,31
25-34,,2024-03-01 00:00:00.000,4,3,31
25-34,,2024-03-01 00:00:00.000,5,3,31
25-34,,2024-04-01 00:00:00.000,0,3,17
25-34,,2024-05-01 00:00:00.000,0,3,23
25-34,,2024-05-01 00:00:00.000,1,3,23
25-34,,2024-05-01 00:00:00.000,5,3,23
25-34,,2024-07-01 00:00:00.000,3,3,20
25-34,,2024-07-01 00:00:00.000,5,3,20
25-34,,2024-09-01 00:00:00.000,0,3,22
25-34,,2024-10-01 00:00:00.000,0,3,21
35-44,,2023-01-01 00:00:00.000,4,3,16
35-44,,2023-01-01 00:00:00.000,6,3,16
35-44,,2023-01-01 00:00:00.000,15,3,16
35-44,,2023-01-01 00:00:00.000,19,3,16
35-44,,2023-01-01 00:00:00.000,20,3,16
35-44,,2023-02-01 00:00:00.000,18,3,15
35-44,,2023-02-01 00:00:00.000,19,3,15
35-44,,2023-02-01 00:00:00.000,20,3,15
35-44,,2023-03-01 00:00:00.000,6,3,26
35-44,,2023-03-01 00:00:00.000,7,3,26
35-44,,2023-03-01 00:00:00.000,13,3,26
35-44,,2023-03-01 00:00:00.000,15,3,26
35-44,,2023-03-01 00:00:00.000,17,3,26
35-44,,2023-03-01 00:00:00.000,19,3,26
35-44,,2023-03-01 00:00:00.000,20,3,26
35-44,,2023-04-01 00:00:00.000,3,3,12
35-44,,2023-05-01 00:00:00.000,4,3,18
35-44,,2023-05-01 00:00:00.000,5,3,18
35-44,,2023-05-01 00:00:00.000,8,3,18
35-44,,2023-05-01 00:00:00.000,13,3,18
35-44,,2023-06-01 00:00:00.000,11,3,16
35-44,,2023-06-01 00:00:00.000,14,3,16
35-44,,2023-07-01 00:00:00.000,7,3,23
35-44,,2023-07-01 00:00:00.000,8,3,23
35-44,,2023-07-01 00:00:00.000,16,3,23
35-44,,2023-08-01 00:00:00.000,1,3,22
35-44,,2023-08-01 00:00:00.000,4,3,22
35-44,,2023-08-01 00:00:00.000,5,3,22
35-44,,2023-08-01 00:00:00.000,6,3,22
35-44,,2023-09-01 00:00:00.000,9,3,18
35-44,,2023-09-01 00:00:00.000,12,3,18
35-44,,2023-09-01 00:00:00.000,13,3,18
35-44,,2023-09-01 00:00:00.000,14,3,18
35-44,,2023-10-01 00:00:00.000,1,3,17
35-44,,2023-10-01 00:00:00.000,13,3,17
35-44,,2023-11-01 00:00:00.000,1,3,15
35-44,,2023-11-01 00:00:00.000,2,3,15
35-44,,2023-11-01 00:00:00.000,4,3,15
35-44,,2024-01-01 00:00:00.000,11,3,12
35-44,,2024-02-01 00:00:00.000,4,3,11
35-44,,2024-07-01 00:00:00.000,2,3,19
35-44,,2024-07-01 00:00:00.000,3,3,19
35-44,,2024-09-01 00:00:00.000,0,3,21
35-44,,2024-11-01 00:00:00.000,0,3,18
35-44,,2024-11-01 00:00:00.000,1,3,18
35-44,,2024-12-01 00:00:00.000,0,3,22
45+,,2023-01-01 00:00:00.000,11,3,18
45+,,2023-01-01 00:00:00.000,14,3,18
45+,,2023-01-01 00:00:00.000,23,3,18
45+,,2023-02-01 00:00:00.000,2,3,14
45+,,2023-02-01 00:00:00.000,6,3,14
45+,,2023-04-01 00:00:00.000,1,3,17
45+,,2023-04-01 00:00:00.000,3,3,17
45+,,2023-04-01 00:00:00.000,14,3,17
45+,,2023-04-01 00:00:00.000,15,3,17
45+,,2023-05-01 00:00:00.000,3,3,12
45+,,2023-05-01 00:00:00.000,10,3,12
45+,,2023-05-01 00:00:00.000,15,3,12
45+,,2023-05-01 00:00:00.000,19,3,12
45+,,2023-06-01 00:00:00.000,16,3,10
45+,,2023-08-01 00:00:00.000,9,3,9
45+,,2023-09-01 00:00:00.000,3,3,16
45+,,2023-09-01 00:00:00.000,8,3,16
45+,,2023-10-01 00:00:00.000,3,3,14
45+,,2023-10-01 00:00:00.000,11,3,14
45+,,2023-11-01 00:00:00.000,4,3,15
45+,,2023-11-01 00:00:00.000,5,3,15
45+,,2023-12-01 00:00:00.000,5,3,12
45+,,2024-01-01 00:00:00.000,2,3,13
45+,,2024-01-01 00:00:00.000,7,3,13
45+,,2024-01-01 00:00:00.000,9,3,13
45+,,2024-04-01 00:00:00.000,2,3,12
45+,,2024-08-01 00:00:00.000,2,3,11
45+,,2024-10-01 00:00:00.000,1,3,12
45+,,2024-10-01 00:00:00.000,2,3,12
18-24,,2023-01-01 00:00:00.000,1,4,22
18-24,,2023-01-01 00:00:00.000,7,4,22
18-24,,2023-01-01 00:00:00.000,10,4,22
18-24,,2023-01-01 00:00:00.000,12,4,22
18-24,,2023-02-01 00:00:00.000,16,4,11
18-24,,2023-03-01 00:00:00.000,1,4,16
18-24,,2023-03-01 00:00:00.000,15,4,16
18-24,,2023-04-01 00:00:00.000,0,4,17
18-24,,2023-05-01 00:00:00.000,1,4,18
18-24,,2023-07-01 00:00:00.000,4,4,18
18-24,,2023-08-01 00:00:00.000,6,4,18
18-24,,2023-10-01 00:00:00.000,10,4,14
18-24,,2023-11-01 00:00:00.000,0,4,19
18-24,,2024-01-01 00:00:00.000,6,4,13
18-24,,2024-01-01 00:00:00.000,9,4,13
18-24,,2024-04-01 00:00:00.000,2,4,11
18-24,,2024-04-01 00:00:00.000,3,4,11
18-24,,2024-09-01 00:00:00.000,1,4,15
18-24,Other,2023-01-01 00:00:00.000,2,4,12
18-24,Other,2023-01-01 00:00:00.000,10,4,12
18-24,Other,2023-06-01 00:00:00.000,1,4,16
18-24,Other,2023-06-01 00:00:00.000,5,4,16
18-24,Other,2023-07-01 00:00:00.000,14,4,9
18-24,Other,2023-08-01 00:00:00.000,1,4,19
18-24,Other,2023-08-01 00:00:00.000,7,4,19
18-24,Other,2023-09-01 00:00:00.000,0,4,17
18-24,Other,2023-10-01 00:00:00.000,3,4,21
18-24,Other,2023-10-01 00:00:00.000,11,4,21
18-24,Other,2023-10-01 00:00:00.000,12,4,21
18-24,Other,2023-11-01 00:00:00.000,1,4,19
18-24,Other,2023-12-01 00:00:00.000,2,4,12
18-24,Other,2023-12-01 00:00:00.000,10,4,12
18-24,Other,2024-02-01 00:00:00.000,8,4,12
18-24,Other,2024-02-01 00:00:00.000,9,4,12
18-24,Other,2024-04-01 00:00:00.000,4,4,16
35-44,,2023-01-01 00:00:00.000,12,4,16
35-44,,2023-02-01 00:00:00.000,4,4,15
35-44,,2023-02-01 00:00:00.000,6,4,15
35-44,,2023-02-01 00:00:00.000,10,4,15
35-44,,2023-03-01 00:00:00.000,3,4,26
35-44,,2023-03-01 00:00:00.000,8,4,26
35-44,,2023-03-01 00:00:00.000,9,4,26
35-44,,2023-03-01 00:00:00.000,16,4,26
35-44,,2023-03-01 00:00:00.000,21,4,26
35-44,,2023-05-01 00:00:00.000,7,4,18
35-44,,2023-06-01 00:00:00.000,2,4,16
35-44,,2023-06-01 00:00:00.000,12,4,16
35-44,,2023-06-01 00:00:00.000,18,4,16
35-44,,2023-07-01 00:00:00.000,10,4,23
35-44,,2023-07-01 00:00:00.000,12,4,23
35-44,,2023-08-01 00:00:00.000,8,4,22
35-44,,2023-08-01 00:00:00.000,9,4,22
35-44,,2023-08-01 00:00:00.000,16,4,22
35-44,,2023-09-01 00:00:00.000,8,4,18
35-44,,2023-09-01 00:00:00.000,15,4,18
35-44,,2023-10-01 00:00:00.000,4,4,17
35-44,,2023-10-01 00:00:00.000,8,4,17
35-44,,2023-10-01 00:00:00.000,10,4,17
35-44,,2024-01-01 00:00:00.000,3,4,12
35-44,,2024-01-01 00:00:00.000,9,4,12
35-44,,2024-03-01 00:00:00.000,0,4,16
35-44,,2024-05-01 00:00:00.000,1,4,14
35-44,,2024-05-01 00:00:00.000,7,4,14
35-44,,2024-08-01 00:00:00.000,4,4,18
35-44,,2024-10-01 00:00:00.000,0,4,12
35-44,Other,2023-01-01 00:00:00.000,18,4,21
35-44,Other,2023-02-01 00:00:00.000,1,4,19
35-44,Other,2023-03-01 00:00:00.000,14,4,19
35-44,Other,2023-04-01 00:00:00.000,6,4,20
35-44,Other,2023-04-01 00:00:00.000,7,4,20
35-44,Other,2023-04-01 00:00:00.000,9,4,20
35-44,Other,2023-04-01 00:00:00.000,16,4,20
35-44,Other,2023-04-01 00:00:00.000,19,4,20
35-44,Other,2023-05-01 00:00:00.000,2,4,18
35-44,Other,2023-06-01 00:00:00.000,3,4,26
35-44,Other,2023-06-01 00:00:00.000,13,4,26
35-44,Other,2023-06-01 00:00:00.000,14,4,26
35-44,Other,2023-07-01 00:00:00.000,7,4,20
35-44,Other,2023-10-01 00:00:00.000,2,4,13
35-44,Other,2023-11-01 00:00:00.000,0,4,12
35-44,Other,2024-01-01 00:00:00.000,0,4,20
35-44,Other,2024-01-01 00:00:00.000,1,4,20
35-44,Other,2024-01-01 00:00:00.000,2,4,20
35-44,Other,2024-01-01 00:00:00.000,5,4,20
35-44,Other,2024-01-01 00:00:00.000,11,4,20
35-44,Other,2024-02-01 00:00:00.000,2,4,16
35-44,Other,2024-05-01 00:00:00.000,3,4,18
35-44,Other,2024-05-01 00:00:00.000,4,4,18
35-44,Other,2024-06-01 00:00:00.000,4,4,21
35-44,Other,2024-06-01 00:00:00.000,6,4,21
35-44,Other,2024-10-01 00:00:00.000,0,4,17
45+,,2023-01-01 00:00:00.000,4,4,18
45+,,2023-01-01 00:00:00.000,6,4,18
45+,,2023-01-01 00:00:00.000,7,4,18
45+,,2023-01-01 00:00:00.000,9,4,18
45+,,2023-02-01 00:00:00.000,21,4,14
45+,,2023-05-01 00:00:00.000,12,4,12
45+,,2023-11-01 00:00:00.000,10,4,15
45+,,2023-12-01 00:00:00.000,6,4,12
45+,,2024-01-01 00:00:00.000,3,4,13
45+,,2024-09-01 00:00:00.000,2,4,13
45+,Other,2023-01-01 00:00:00.000,4,4,13
45+,Other,2023-01-01 00:00:00.000,15,4,13
45+,Other,2023-04-01 00:00:00.000,6,4,20
45+,Other,2023-04-01 00:00:00.000,12,4,20
45+,Other,2023-04-01 00:00:00.000,20,4,20
45+,Other,2023-08-01 00:00:00.000,6,4,22
45+,Other,2023-09-01 00:00:00.000,2,4,17
45+,Other,2023-09-01 00:00:00.000,6,4,17
45+,Other,2023-10-01 00:00:00.000,1,4,19
45+,Other,2023-10-01 00:00:00.000,10,4,19
45+,Other,2024-02-01 00:00:00.000,3,4,13
45+,Other,2024-02-01 00:00:00.000,6,4,13
45+,Other,2024-04-01 00:00:00.000,4,4,14
25-34,,2023-01-01 00:00:00.000,8,4,17
25-34,,2023-01-01 00:00:00.000,10,4,17
25-34,,2023-01-01 00:00:00.000,21,4,17
25-34,,2023-01-01 00:00:00.000,23,4,17
25-34,,2023-02-01 00:00:00.000,8,4,23
25-34,,2023-02-01 00:00:00.000,19,4,23
25-34,,2023-03-01 00:00:00.000,4,4,19
25-34,,2023-03-01 00:00:00.000,6,4,19
25-34,,2023-03-01 00:00:00.000,7,4,19
25-34,,2023-03-01 00:00:00.000,12,4,19
25-34,,2023-04-01 00:00:00.000,8,4,15
25-34,,2023-05-01 00:00:00.000,0,4,23
25-34,,2023-05-01 00:00:00.000,9,4,23
25-34,,2023-05-01 00:00:00.000,11,4,23
25-34,,2023-06-01 00:00:00.000,10,4,25
25-34,,2023-06-01 00:00:00.000,12,4,25
25-34,,2023-06-01 00:00:00.000,16,4,25
25-34,,2023-06-01 00:00:00.000,17,4,25
25-34,,2023-07-01 00:00:00.000,2,4,21
25-34,,2023-10-01 00:00:00.000,13,4,17
25-34,,2023-10-01 00:00:00.000,14,4,17
25-34,,2023-11-01 00:00:00.000,5,4,25
25-34,,2023-12-01 00:00:00.000,12,4,15
25-34,,2024-01-01 00:00:00.000,4,4,19
25-34,,2024-01-01 00:00:00.000,6,4,19
25-34,,2024-01-01 00:00:00.000,8,4,19
25-34,,2024-01-01 00:00:00.000,11,4,19
25-34,,2024-02-01 00:00:00.000,8,4,20
25-34,Other,2023-02-01 00:00:00.000,3,4,23
25-34,Other,2023-02-01 00:00:00.000,9,4,23
25-34,Other,2023-03-01 00:00:00.000,2,4,22
25-34,Other,2023-03-01 00:00:00.000,9,4,22
25-34,Other,2023-03-01 00:00:00.000,11,4,22
25-34,Other,2023-03-01 00:00:00.000,14,4,22
25-34,Other,2023-03-01 00:00:00.000,21,4,22
25-34,Other,2023-04-01 00:00:00.000,9,4,14
25-34,Other,2023-04-01 00:00:00.000,13,4,14
25-34,Other,2023-05-01 00:00:00.000,11,4,30
25-34,Other,2023-05-01 00:00:00.000,13,4,30
25-34,Other,2023-05-01 00:00:00.000,19,4,30
25-34,Other,2023-06-01 00:00:00.000,2,4,23
25-34,Other,2023-06-01 00:00:00.000,4,4,23
25-34,Other,2023-06-01 00:00:00.000,6,4,23
25-34,Other,2023-06-01 00:00:00.000,15,4,23
25-34,Other,2023-07-01 00:00:00.000,6,4,16
25-34,Other,2023-07-01 00:00:00.000,7,4,16
25-34,Other,2023-07-01 00:00:00.000,16,4,16
25-34,Other,2023-08-01 00:00:00.000,0,4,23
25-34,Other,2023-08-01 00:00:00.000,7,4,23
25-34,Other,2023-08-01 00:00:00.000,8,4,23
25-34,Other,2023-08-01 00:00:00.000,10,4,23
25-34,Other,2023-08-01 00:00:00.000,13,4,23
25-34,Other,2023-08-01 00:00:00.000,16,4,23
25-34,Other,2023-09-01 00:00:00.000,7,4,20
25-34,Other,2023-09-01 00:00:00.000,8,4,20
25-34,Other,2023-09-01 00:00:00.000,10,4,20
25-34,Other,2023-10-01 00:00:00.000,8,4,27
25-34,Other,2023-10-01 00:00:00.000,13,4,27
25-34,Other,2023-12-01 00:00:00.000,1,4,21
25-34,Other,2023-12-01 00:00:00.000,5,4,21
25-34,Other,2024-01-01 00:00:00.000,0,4,21
25-34,Other,2024-02-01 00:00:00.000,1,4,20
25-34,Other,2024-02-01 00:00:00.000,3,4,20
25-34,Other,2024-03-01 00:00:00.000,6,4,16
25-34,Other,2024-05-01 00:00:00.000,2,4,16
25-34,Other,2024-07-01 00:00:00.000,2,4,20
25-34,Other,2024-11-01 00:00:00.000,0,4,17
18-24,,2023-01-01 00:00:00.000,14,5,22
18-24,,2023-05-01 00:00:00.000,9,5,18
18-24,,2023-05-01 00:00:00.000,12,5,18
18-24,,2023-07-01 00:00:00.000,10,5,18
18-24,,2023-09-01 00:00:00.000,14,5,17
18-24,,2024-06-01 00:00:00.000,5,5,22
18-24,,2024-07-01 00:00:00.000,3,5,15
18-24,,2024-08-01 00:00:00.000,4,5,19
18-24,Other,2023-03-01 00:00:00.000,9,5,17
18-24,Other,2023-03-01 00:00:00.000,11,5,17
18-24,Other,2023-03-01 00:00:00.000,13,5,17
18-24,Other,2023-03-01 00:00:00.000,17,5,17
18-24,Other,2023-06-01 00:00:00.000,6,5,16
18-24,Other,2023-10-01 00:00:00.000,2,5,21
18-24,Other,2024-05-01 00:00:00.000,0,5,8
18-24,Other,2024-08-01 00:00:00.000,0,5,17
18-24,Other,2024-09-01 00:00:00.000,1,5,16
25-34,,2023-01-01 00:00:00.000,18,5,17
25-34,,2023-02-01 00:00:00.000,11,5,23
25-34,,2023-02-01 00:00:00.000,16,5,23
25-34,,2023-02-01 00:00:00.000,21,5,23
25-34,,2023-03-01 00:00:00.000,13,5,19
25-34,,2023-03-01 00:00:00.000,21,5,19
25-34,,2023-04-01 00:00:00.000,9,5,15
25-34,,2023-04-01 00:00:00.000,11,5,15
25-34,,2023-05-01 00:00:00.000,2,5,23
25-34,,2023-05-01 00:00:00.000,3,5,23
25-34,,2023-06-01 00:00:00.000,14,5,25
25-34,,2023-08-01 00:00:00.000,15,5,11
25-34,,2023-09-01 00:00:00.000,1,5,20
25-34,,2023-09-01 00:00:00.000,14,5,20
25-34,,2023-10-01 00:00:00.000,12,5,17
25-34,,2023-11-01 00:00:00.000,0,5,25
25-34,,2023-11-01 00:00:00.000,2,5,25
25-34,,2023-11-01 00:00:00.000,10,5,25
25-34,,2023-11-01 00:00:00.000,11,5,25
25-34,,2023-11-01 00:00:00.000,12,5,25
25-34,,2024-02-01 00:00:00.000,2,5,20
25-34,,2024-02-01 00:00:00.000,6,5,20
25-34,Other,2023-03-01 00:00:00.000,5,5,22
25-34,Other,2023-03-01 00:00:00.000,8,5,22
25-34,Other,2023-05-01 00:00:00.000,7,5,30
25-34,Other,2023-05-01 00:00:00.000,12,5,30
25-34,Other,2023-06-01 00:00:00.000,7,5,23
25-34,Other,2023-06-01 00:00:00.000,11,5,23
25-34,Other,2023-06-01 00:00:00.000,12,5,23
25-34,Other,2023-06-01 00:00:00.000,17,5,23
25-34,Other,2023-08-01 00:00:00.000,14,5,23
25-34,Other,2023-10-01 00:00:00.000,2,5,27
25-34,Other,2023-11-01 00:00:00.000,12,5,23
25-34,Other,2024-01-01 00:00:00.000,8,5,21
25-34,Other,2024-04-01 00:00:00.000,8,5,17
25-34,Other,2024-08-01 00:00:00.000,1,5,23
35-44,,2023-03-01 00:00:00.000,4,5,26
35-44,,2023-03-01 00:00:00.000,14,5,26
35-44,,2023-08-01 00:00:00.000,7,5,22
35-44,,2023-08-01 00:00:00.000,10,5,22
35-44,,2023-08-01 00:00:00.000,14,5,22
35-44,,2023-10-01 00:00:00.000,14,5,17
